Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
09/02/2020 11:32;Homme;1777070239467270;2018;Initiale;IG;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;1;Infotel;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Développeur;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;33120;NON;NON;NON;NON;4;5;4;2;5
09/02/2020 13:25;Femme;1794332417128940;2019;Initiale;STE;Activite;Privé;CDI;En France;Hauts-de-France;;6;ALTEREO;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;28600;NON;NON;NON;OUI;4;5;3;4;4
09/02/2020 20:23;Homme;1788460045238170;2017;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;;;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;;Commerce;53000;NON;NON;NON;NON;4;3;3;2;3
10/02/2020 09:39;Homme;1783429142491480;2017;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;1;Oceasoft;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur système embarqué;Recherche-développement scientifique;40000;NON;NON;NON;OUI;1;5;5;1;5
10/02/2020 10:01;Homme;1889078740237240;2018;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;17;Thales Alenia Space;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur composant logiciel / MCO charges utiles;Télécommunications;41000;NON;NON;NON;OUI;4;5;5;5;5
11/02/2020 14:21;Homme;1793784768342890;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;24;CGI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur en technologies de l'information;Activités informatiques et services d'information (TIC services);31000;NON;NON;NON;NON;4;5;2;4;5
10/02/2020 10:06;Homme;1776102122857150;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
10/02/2020 10:27;Femme;1776167142926850;2018;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;15;egis eau;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);ingénieure chargée d'études hydrauliques ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;31000;NON;NON;NON;NON;4;5;4;4;5
10/02/2020 10:54;Homme;1789201429365010;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
11/02/2020 13:19;Femme;1875268686762320;2019;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;5;Deloitte;5 000 salarié(e)s ou plus;Audit ;Consultante junior en Audit informatique;Autres secteurs ;38800;OUI;NON;NON;NON;4;5;5;4;4
10/02/2020 13:47;Femme;1788516770494320;2017;Initiale;GBA;Activite;Privé;CDI;A l'étranger;;Luxembourg;1;;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Formulation Maquillage;Industrie chimique;;NON;NON;NON;OUI;;;;;
10/02/2020 15:53;Femme;1776615832131500;2017;Initiale;GBA;Sans activité ;;;;;;;;;;;;;;;;;;;;;
10/02/2020 18:20;Homme;1776102501602960;2018;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;6;SOGEA SUD HYDRAULIQUE;De 50 à 249 salarié(e)s ;Conducteur de travaux;Conducteur de travaux hydraulique;Construction, BTP;38000;OUI;OUI;OUI;OUI;5;5;4;5;5
10/02/2020 23:13;Homme;1868183009217370;2019;Initiale;IG;Etudes;;;;;;;;;;;;;;;;;;;;;
11/02/2020 09:09;Femme;1782464366155500;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;29;CGI Toulouse;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur en Technologies de l'Information;Activités informatiques et services d'information (TIC services);31000;NON;NON;NON;NON;4;5;3;4;4
11/02/2020 13:39;Homme;1768555977764870;2018;Initiale;MAT;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;12;ENGIE AXIMA;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);ING…NIEUR BUREAU D'…TUDE;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);39000;OUI;OUI;OUI;OUI;4;5;3;5;5
12/02/2020 09:43;Homme;1788742468660480;2017;Initiale;MAT;Activite;Privé;CDI;En France;Grand Est;;7;RESINOPLAST, a Westlake Company;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Industrie automobile, aéronautique, navale, ferroviaire;45000;OUI;NON;NON;OUI;4;4;4;5;2
12/02/2020 10:11;Homme;1783551854196000;2018;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;2;Planitec;250 à  4 999 salarié(e)s ;Gestion de projet;PMO Support;Construction, BTP;33000;NON;NON;NON;OUI;4;4;2;4;3
12/02/2020 10:07;Homme;1789312612262240;2018;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
12/02/2020 10:07;Homme;1766828031937710;2017;Initiale;MAT;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;17;MCA Ingenierie;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'étude;Industrie automobile, aéronautique, navale, ferroviaire;33000;NON;NON;NON;OUI;5;4;2;3;4
12/02/2020 10:26;Homme;1768183686766870;2017;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;29;CGI;5 000 salarié(e)s ou plus;Informatique;Chef de projet;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35800;NON;OUI;OUI;OUI;5;5;3;5;5
12/02/2020 18:26;Homme;1776551784277790;2017;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;8;Scalian OP;250 à  4 999 salarié(e)s ;Performance des opérations ;Ingénieur consultant ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;33500;NON;NON;NON;NON;4;4;3;3;5
12/02/2020 11:19;Homme;1782332412252700;2018;Initiale;MAT;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;15;Capgemini DEMS;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur calcul;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;32500;NON;NON;NON;NON;2;3;2;2;3
12/02/2020 11:54;Femme;1888921829183320;2018;Professionalisation;MAT;Activite;Privé;CDI;En France;Occitanie;;12;Expleo pour Airbus;5 000 salarié(e)s ou plus;Matériaux et procédés ;Ingénieure matériaux et procédés ;Industrie automobile, aéronautique, navale, ferroviaire;33000;NON;NON;NON;OUI;5;5;3;5;5
12/02/2020 14:56;Femme;1789248241480200;2017;Initiale;MAT;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;8;NGE Infranet;De 50 à 249 salarié(e)s ;Ingénieur Planning (travaux/BE);Ingénieur Planning;Télécommunications;32000;NON;NON;NON;NON;2;3;3;4;2
12/02/2020 15:20;Femme;1775263890832440;2019;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
12/02/2020 15:37;Homme;1775574132888890;2018;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;16;4CAD Group;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur Commercial;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;42000;NON;NON;OUI;NON;5;5;5;4;4
12/02/2020 19:06;Femme;1875264863971130;2019;Initiale;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;1;Sibell;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur méthodes industrialisation ;Industrie agroalimentaire ;30000;NON;NON;NON;OUI;3;3;4;5;2
12/02/2020 23:15;Homme;1789582833222250;2017;Apprentissage;SE;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;23;S2P - Smart Plastic Products; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet Plastronique;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques;38000;;OUI;;OUI;5;5;3;5;5
13/02/2020 02:46;Homme;1789743831830150;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
13/02/2020 11:06;Femme;1767827866609260;2018;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
13/02/2020 12:56;Homme;1793784667152000;2019;Professionalisation;MEA;Activite;Privé;CDI;En France;Occitanie;;4;AUSY;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Robotique;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;34000;NON;NON;NON;NON;5;5;4;5;5
13/02/2020 15:03;Femme;1793840299363710;2018;Initiale;MAT;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;14;Alten;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Ingénieure Qualité fournisseur;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;29820;NON;NON;NON;OUI;4;5;2;4;5
13/02/2020 16:03;Femme;1889055155785890;2019;Initiale;GBA;Activite;Privé;CDI;En France;Pays de la Loire;;0;Gendreau;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d'équipe production;Industrie agroalimentaire ;30600;OUI;NON;OUI;OUI;4;4;4;4;3
13/02/2020 18:25;Femme;1788573353384080;2017;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
13/02/2020 18:38;Homme;1776170138846650;2017;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;29;ETANDEX;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur Commercial;Construction, BTP;45000;NON;OUI;NON;OUI;4;5;4;5;5
13/02/2020 19:03;Homme;1889138761453360;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
13/02/2020 20:17;Femme;1783492894845730;2019;Apprentissage;SE;Sans activité ;;;;;;;;;;;;;;;;;;;;;
13/02/2020 19:37;Femme;1794236757785800;2018;Initiale;MI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;17;Altika;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur Mécanique ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;36000;NON;NON;NON;NON;4;5;5;3;3
13/02/2020 20:02;Homme;1794680911303500;2018;Initiale;MI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;5;SACMI;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur soudeur IWE;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;40000;NON;;NON;OUI;5;5;5;4;5
13/02/2020 23:52;Femme;1789245962819270;2019;Initiale;STE;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;5;Altereo;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'Etudes Hydraulique Urbaine;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;26400;OUI;NON;NON;OUI;4;3;3;4;4
14/02/2020 02:45;Homme;1789196417036320;2019;Initiale;MI;Sans activité ;;;;;;;;;;;;;;;;;;;;;
14/02/2020 09:21;Homme;1789034153455870;2019;Apprentissage;SE;Volontariat;;;;;;;;;;;;;;;;;;;;;
14/02/2020 09:40;Homme;1789743839991670;2019;Apprentissage;SE;Activite;Privé;CDI;En France;Normandie;;4;Rowenta;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Chef de projet électronique ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;46200;OUI;OUI;NON;OUI;5;4;4;4;2
14/02/2020 09:55;Femme;1794381878360180;2018;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;24;EGIS;5 000 salarié(e)s ou plus;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieure chargée d'études;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;;OUI;OUI;NON;OUI;5;5;2;4;5
14/02/2020 11:08;Homme;1775263658912240;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
14/02/2020 12:57;Homme;1789312826028090;2018;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
14/02/2020 14:43;Homme;1794775550866700;2019;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;5;ELA Innovation;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur développeur full-stack;Autres activités spécialisées, scientifiques et techniques;29000;NON;NON;NON;OUI;4;5;4;3;5
15/02/2020 09:20;Femme;1806661953120000;2019;Initiale;GBA;Activite;Privé;CDD;En France;Occitanie;;7;Nestle Waters Supply Sud;5 000 salarié(e)s ou plus;Production - Exploitation ;Responsable d'équipe de production;Industrie agroalimentaire ;33000;OUI;NON;OUI;NON;5;3;4;4;5
15/02/2020 11:39;Femme;1789412589389270;2019;Initiale;STE;Activite;Privé;CDI;En France;Pays de la Loire;;2;SECHE Developpement ;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;INGENIEUR études ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;33800;NON;NON;NON;OUI;5;4;4;3;2
16/02/2020 20:05;Femme;1798575320242150;2017;Initiale;MAT;Activite;Privé;CDI;En France;Grand Est;;16;Segula;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargée de développement vie série pour PSA;Industrie automobile, aéronautique, navale, ferroviaire;33400;NON;NON;NON;OUI;3;4;3;4;1
16/02/2020 20:35;Homme;1766817026164020;2019;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;2;Numberly;250 à  4 999 salarié(e)s ;Data;Data Analyst;Activités informatiques et services d'information (TIC services);40000;NON;OUI;NON;NON;5;5;4;4;4
17/02/2020 09:45;Homme;1789022910285720;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;28;Eccr ingénierie ;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur calcul structures ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;;OUI;NON;NON;OUI;4;4;4;3;4
17/02/2020 09:42;Homme;1793993226818980;2019;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
17/02/2020 09:51;Homme;1789139068514980;2019;Apprentissage;MSI;Activite;Privé;CDI;En France;Grand Est;;1;Fives Nordon;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur Soudeur ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;79580;NON;NON;OUI;OUI;4;5;4;3;1
17/02/2020 10:22;Homme;1875984437307820;2019;Apprentissage;MSI;Activite;Privé;CDI;En France;Occitanie;;5;Mécanique générale et tôlerie de précision (MGP);De 20 à 49 salarié(e)s ;Méthodes, contrôle de production, maintenance;Technicien Supérieur méthode ;Industrie automobile, aéronautique, navale, ferroviaire;24160;OUI;NON;NON;OUI;4;4;3;4;5
17/02/2020 09:49;Homme;1782921034569700;2017;Professionalisation;MSI;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;8;CMP Arles;De 50 à 249 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur chargé d'affaires;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;37000;OUI;OUI;OUI;OUI;4;4;4;4;5
17/02/2020 12:46;Homme;1794775599416140;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;1;Chaudrinox;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur méthodes et industrialisation;Industrie pharmaceutique;39000;OUI;OUI;OUI;OUI;5;4;3;4;4
17/02/2020 10:40;Homme;1789582939155370;2019;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
17/02/2020 11:20;Homme;1768095949487950;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Occitanie;;19;LRTI;De 20 à 49 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur chargé d'affaires;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;42320;OUI;OUI;OUI;OUI;4;4;4;5;5
17/02/2020 11:34;Homme;1783871993374610;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;Framatome;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur Conduite d'Essai;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);50000;OUI;NON;OUI;OUI;3;4;5;4;1
17/02/2020 12:06;Homme;1783483995976280;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Martinique;;29;IREM France;De 50 à 249 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur d'affaires ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;52000;OUI;OUI;OUI;OUI;5;5;4;5;5
17/02/2020 13:04;Homme;1789312776613130;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;Boccard;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable de projets;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;38000;OUI;OUI;OUI;OUI;5;5;4;5;3
17/02/2020 13:25;Femme;1789034148419490;2018;Initiale;MAT;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
17/02/2020 13:37;Homme;1793786662071540;2018;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;12;Alten SO;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;36000;NON;OUI;OUI;OUI;3;5;;5;5
17/02/2020 17:10;Femme;1775413930916400;2019;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Pays Bas;6;Helloprint;De 50 à 249 salarié(e)s ;Marketing-Informatique;Growth Hacker;Activités informatiques et services d'information (TIC services);31000;NON;NON;NON;OUI;4;5;2;5;4
17/02/2020 14:33;Homme;1798487275128440;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;28;Sopra Steria;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur d'étude ;Industrie des technologies de l'Information et de la Communication (TIC);31080;NON;NON;OUI;NON;4;5;3;4;4
17/02/2020 14:27;Homme;1876018957403790;2017;Professionalisation;IG;Activite;Privé;CDI;En France;Occitanie;;25;Teads;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Senior Software Engineer;…dition, audiovisuel et diffusion;52000;NON;NON;NON;NON;5;5;4;5;5
17/02/2020 16:05;Homme;1899265683175340;2017;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;16;Gerflor;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D Process;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques;40000;NON;NON;NON;OUI;4;4;3;3;4
17/02/2020 16:55;Homme;1768549691376130;2019;Apprentissage;MSI;These;;;;;;;;;;;;;;;;;;;;;
17/02/2020 17:43;Homme;1776621772643770;2019;Apprentissage;MSI;Volontariat;;;;;;;;;;;;;;;;;;;;;
17/02/2020 17:59;Homme;1789139118785300;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Normandie;;12;Ponticelli Freres;250 à  4 999 salarié(e)s ;;Responsable préparation ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;45000;OUI;NON;OUI;OUI;4;5;3;5;4
17/02/2020 22:24;Homme;1776621858821210;2017;Initiale;IG;Etudes;;;;;;;;;;;;;;;;;;;;;
17/02/2020 20:22;Homme;1776621858135290;2017;Apprentissage;MSI;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
17/02/2020 20:55;Homme;1783429277924880;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;8;Sopra Steria Montpellier;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur études et développements;Activités informatiques et services d'information (TIC services);32000;OUI;NON;NON;OUI;5;5;3;5;5
18/02/2020 02:40;Homme;1876843909835070;2017;Initiale;MAT;Activite;Privé;CDI;A l'étranger;;Brésil;14;Ticket Log;5 000 salarié(e)s ou plus;Achats, approvisionnements, logistique ;Coordenador de OperaÁ?es;Activités financières et d'assurance;25000;OUI;OUI;OUI;OUI;4;4;4;5;4
18/02/2020 09:55;Homme;1783103600401140;2019;Initiale;IG;En création d'entreprise /reprise d'entreprise;;;A l'étranger;;Pays-Bas;12;Helloprint;De 50 à 249 salarié(e)s ;Achats, approvisionnements, logistique ;Data Analyst / Supply Chain Analyst;Autres secteurs ;32500;NON;NON;OUI;OUI;5;5;5;5;4
18/02/2020 11:43;Homme;1782917360433220;2019;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
19/02/2020 08:58;Femme;1767827769134300;2017;Initiale;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;8;SICAF;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargée de prospective;Industrie chimique;24084;NON;NON;NON;NON;5;5;2;3;5
19/02/2020 11:16;Homme;1802846090696890;2019;Initiale;MAT;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
19/02/2020 12:20;Homme;1776019526187560;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;11;Waapi; Moins de 10 salarié(e)s ;Direction générale ;CSO;Activités informatiques et services d'information (TIC services);14400;OUI;OUI;NON;OUI;5;5;1;5;5
19/02/2020 17:02;Homme;1782657351928680;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;24;…lectricité de france;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Inspecteur risque pression;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);50000;NON;NON;NON;OUI;5;5;4;4;3
20/02/2020 07:16;Homme;1794970940624460;2019;Apprentissage;MSI;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;5;Bilfinger LTM LTM Industrie ;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;33000;NON;OUI;OUI;OUI;4;5;3;4;4
21/02/2020 22:00;Homme;1794036695978130;2018;Apprentissage;MSI;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
22/02/2020 12:17;Femme;1776167142228830;2017;Initiale;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;
22/02/2020 17:57;Homme;1819886037906150;2019;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;1;Adaming;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Ingénieur Développement Java/JEE;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;28000;NON;NON;NON;OUI;4;4;4;3;4
23/02/2020 10:28;Homme;1783483686627520;2018;Initiale;MI;Activite;Privé;CDI;En France;Île-de-France;;18;Biomodex;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D biomécanique;Recherche-développement scientifique;43500;NON;NON;NON;OUI;4;5;4;4;3
23/02/2020 12:33;Femme;1782592364663810;2017;Professionalisation;GBA;Activite;Privé;CDI;En France;Grand Est;;5;Eurial;De 50 à 249 salarié(e)s ;Production - Exploitation ;Responsable process;Industrie agroalimentaire ;35880;OUI;NON;OUI;OUI;4;5;3;5;3
23/02/2020 12:37;Homme;1782917424882040;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Apave;5 000 salarié(e)s ou plus;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur chargé d'affaires équipements sous pression neuf et soudage;Autres secteurs ;40000;NON;OUI;NON;OUI;4;5;4;5;5
23/02/2020 15:11;Femme;1888404796843130;2019;Initiale;STE;Activite;Privé;CDD;En France;Nouvelle-Aquitaine;;5;EGIS EAU;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'études ;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;31000;NON;NON;NON;NON;3;5;3;3;5
23/02/2020 18:09;Femme;1776626309975250;2017;Initiale;STE;Activite;Privé;CDI;En France;Île-de-France;;2;Veolia Eau ;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);;Production et distribution d'eau assainissement, gestion des déchets et dépollution;;NON;NON;NON;OUI;5;4;4;5;3
23/02/2020 19:53;Homme;1788460157406210;2018;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Suisse;18;Qim info;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Consultant informatique;Activités informatiques et services d'information (TIC services);59660;OUI;OUI;OUI;OUI;5;5;5;5;5
24/02/2020 07:43;Homme;1788753500531160;2019;Initiale;MEA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
24/02/2020 14:15;Femme;1789078741990600;2019;Initiale;GBA;Activite;Privé;CDI;En France;Île-de-France;;6;Laboratoires FILORGA;De 50 à 249 salarié(e)s ;Marketing;Chargée de sous-traitance promotionnelle ;Autres secteurs ;33333;NON;NON;NON;OUI;4;5;3;4;3
25/02/2020 12:32;Femme;1803247967074530;2018;Professionalisation;GBA;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;1;Ayming;250 à  4 999 salarié(e)s ;Innovation, Propriété industrielle, brevets, transfert de technologie;Consultante en financement de l'innovation ;Autres activités spécialisées, scientifiques et techniques;34000;NON;NON;NON;OUI;4;5;3;3;5
25/02/2020 22:19;Homme;1776541355574440;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;18;Sopra Stéria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur d'études et développement;Industrie des technologies de l'Information et de la Communication (TIC);32000;NON;NON;NON;NON;3;5;3;4;5
27/02/2020 14:55;Homme;1816870304312730;2018;Initiale;MAT;Sans activité ;;;;;;;;;;;;;;;;;;;;;
28/02/2020 17:20;Femme;1767820850545880;2017;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;25;HYDRO-M;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Chargée d'étude hydraulique et environnement;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;33500;NON;OUI;NON;OUI;4;5;4;4;5
28/02/2020 18:37;Homme;1789078846345770;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;4;Eurovia PACA;De 50 à 249 salarié(e)s ;Autre service ou département;Ingénieur Travaux;Construction, BTP;36000;OUI;OUI;OUI;OUI;4;5;4;5;5
28/02/2020 18:39;Homme;1988774844459960;2019;Apprentissage;EGC;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
