Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
14/01/2020 21:28;Femme;1876166559014830    ;2019;Professionalisation;MAT;Activite;Prive;Autre;France;Occitanie;;0;Veolia;5000_;Qualite, securite, sûrete de fonctionnement ;Ingenieur QHSE & Performance;Production et distribution d'eau assainissement, gestion des dechets et depollution;25852;NON;OUI;NON;OUI;4;5;4;4;5
10/01/2020 16:36;Homme;1782529613883350    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;3;Altran technologies;5000_;Etudes et developpement en systemes d'information ;Ingenieur de tests systemes;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;31500;NON;NON;NON;NON;4;4;3;3;5
13/01/2020 09:54;Homme;1758627194075820    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;4;SAFEGE;250_4999;Maitre d'oeuvre;Ingenieur de projet;Construction, BTP;33000;NON;OUI;NON;OUI;5;3;4;4;4
10/01/2020 22:55;Femme;1794282911392610    ;2019;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
10/01/2020 20:27;Homme;1789138902924160    ;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
10/01/2020 18:11;Homme;1767472964563190    ;2019;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
14/01/2020 15:47;Femme;1776106802247870    ;2019;Apprentissage;EGC;Activite;Public;CDI;France;Auvergne-Rhone-Alpes;;4;Communaute de Communes du Genevois;50_249;Production - Exploitation ;Technicien travaux eau et assainissement;Production et distribution d'eau assainissement, gestion des dechets et depollution;;NON;NON;NON;OUI;5;5;3;4;5
16/01/2020 21:53;Homme;1783164893041410    ;2019;Initiale;STE;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;2;Eurodia;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur en Recherche et Developpement en Technologie et support a la production;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);31200;NON;NON;NON;OUI;3;3;3;4;5
10/01/2020 23:04;Femme;1775413863782950    ;2019;Initiale;GBA;Activite;Prive;CDI;France;Occitanie;;1;Cap d'Ona;10_19;Production - Exploitation ;Brasseur / Responsable production;Industrie agroalimentaire ;30000;OUI;NON;NON;OUI;5;5;4;4;4
10/01/2020 18:17;Femme;1875637087387480    ;2019;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
10/01/2020 21:47;Homme;1788460214031210    ;2019;Initiale;MEA;En creation d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
17/01/2020 07:50;Homme;1788692414170340    ;2019;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;4;CANDIA;50_249;Production - Exploitation ;Ingenieur de production ;Industrie agroalimentaire ;31200;NON;NON;NON;OUI;5;5;4;5;5
11/01/2020 08:45;Femme;1782910866773040    ;2019;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
12/01/2020 11:30;Homme;1794190819221150    ;2019;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 19:43;Femme;1767188974163000    ;2019;Initiale;MAT;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
14/01/2020 19:42;Homme;1814011059426950    ;2019;Apprentissage;SE;Activite;Prive;CDI;France;Occitanie;;4;Isymap;_10;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur systemes embarques;Autres secteurs ;33000;NON;NON;NON;OUI;5;5;4;4;4
11/01/2020 01:15;Homme;1788522821279990    ;2019;Initiale;IG;Activite;Non_salarie;;France;Occitanie;;1;Clement Roig (auto-entrepreneur);_10;Developpement informatique;;Activites informatiques et services d'information (TIC services);;OUI;OUI;NON;OUI;4;;4;5;5
11/01/2020 02:37;Homme;1888410491726700    ;2019;Initiale;STE;Activite;Public;CDD;France;Pays de la Loire;;4;EP Loire;20_49;Maitrise d'ouvrage ;Charge d'operations digues Loire Aval;Administration d'Etat, Collectivites territoriales, Hospitaliere;26000;NON;NON;NON;NON;3;2;1;2;4
14/01/2020 19:18;Femme;1783101174120860    ;2019;Initiale;GBA;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;1;NIGAY;50_249;Qualite, securite, sûrete de fonctionnement ;Assistante amelioration continue;Industrie agroalimentaire ;25193;NON;NON;NON;NON;3;4;2;4;4
10/01/2020 16:36;Femme;1783100789632700    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;4;TEADS;250_4999;Exploitation / maintenance informatique ;Software engineer;Edition, audiovisuel et diffusion;38000;NON;NON;NON;NON;5;5;5;5;5
12/01/2020 20:30;Homme;1894332194288450    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;4;Cortus;20_49;Informatique industrielle et technique ;Ingenieur systeme embarque;Autres activites specialisees, scientifiques et techniques;30900;NON;NON;NON;OUI;4;5;4;4;5
10/01/2020 16:33;Homme;1788754857093140    ;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
10/01/2020 17:55;Femme;1788913234316040    ;2019;Initiale;GBA;Activite;Prive;CDD;France;Normandie;;2;Lactalis;5000_;Qualite, securite, sûrete de fonctionnement ;Coordinatrice Qualite ;Industrie agroalimentaire ;24000;OUI;NON;OUI;OUI;4;5;3;5;2
10/01/2020 17:44;Femme;1783429213652130    ;2019;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;4;Scalian;250_4999;Commercial(e) (dont ingenieur(e) d'affaire) ;Ingenieur d'affaires;Industrie automobile, aeronautique, navale, ferroviaire;40000;OUI;OUI;OUI;NON;4;3;4;4;4
23/01/2020 15:27;Homme;1789139016135670    ;2019;Professionalisation;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;Elmatec;10_19;Conception et installation de filieres de traitement d'eau (effluents industriels principalement);Ingenieur projet;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;32400;NON;OUI;NON;OUI;4;5;3;4;4
11/01/2020 16:55;Homme;1766816763108060    ;2019;Initiale;MEA;Activite;Prive;CDI;France;ile-de-France;;5;LGM Ingenierie;250_4999;Informatique industrielle et technique ;Ingenieur banc de test;Industrie automobile, aeronautique, navale, ferroviaire;35000;NON;NON;NON;OUI;5;5;4;4;5
10/01/2020 16:21;Homme;1768549796148560    ;2019;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 18:42;Homme;1757709965251920    ;2019;Initiale;MI;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
10/01/2020 20:10;Homme;1783101174761720    ;2019;Initiale;IG;Activite;Public;CDI;Etranger;;Thailande;3;Sukhanaree school ;250_4999;Enseignement - Formation ;Professeur d'anglais;Enseignement, recherche;11426;NON;NON;NON;NON;4;3;5;5;5
10/01/2020 16:21;Femme;1867911690864000    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;3;Conserto;250_4999;Etudes et developpement en systemes d'information ;Ingenieur Etude et Developpement;Activites informatiques et services d'information (TIC services);33000;NON;NON;NON;OUI;4;5;3;4;4
10/01/2020 17:06;Homme;1788410676370390    ;2019;Professionalisation;MAT;Activite;Prive;CDI;France;Occitanie;;4;Specific Polymers;10_19;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur N1 Junior de Recherche;Industrie chimique;24000;NON;NON;NON;NON;5;5;2;5;5
10/01/2020 20:00;Femme;1775956121915440    ;2019;Initiale;GBA;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;Les Douceurs de jacquemart ;50_249;Methodes, controle de production, maintenance;Technicienne methode en amelioration continue ;Industrie agroalimentaire ;22200;OUI;NON;NON;OUI;4;5;2;5;4
22/01/2020 08:24;Femme;1782592429461260    ;2019;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;
11/01/2020 13:37;Homme;1775940934139300    ;2019;Initiale;IG;Activite;Non_salarie;;France;Nouvelle-Aquitaine;;4;¿ portee d'Bio;_10;Direction generale ;Associe - responsable innovation ;Commerce;;OUI;OUI;OUI;OUI;5;5;5;5;5
14/01/2020 12:50;Femme;1888516386797580    ;2019;Professionalisation;MI;Volontariat;;;;;;;;;;;;;;;;;;;;;
12/01/2020 04:39;Homme;#VALEUR!;2019;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
11/01/2020 22:31;Homme;1775789449534080    ;2019;Initiale;MEA;Activite;Prive;CDI;France;Occitanie;;3;Solem injection;50_249;Innovation, Propriete industrielle, brevets, transfert de technologie;Ingenieur en conception electronique IoT;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);31500;OUI;NON;NON;OUI;4;4;2;5;5
11/01/2020 20:08;Homme;1783679029956290    ;2019;Initiale;STE;Activite;Public;CDD;France;Normandie;;4;SIDESA;10_19;Etudes - Conseil et expertise (autre qu'informatique);charge d'affaires AMO;Production et distribution d'eau assainissement, gestion des dechets et depollution;27600;NON;NON;NON;OUI;4;;;4;
10/01/2020 17:10;Femme;1789142472013410    ;2017;Initiale;GBA;Activite;Prive;CDI;France;Occitanie;;1;Carte Noire ;50_249;Qualite, securite, sûrete de fonctionnement ;Ingenieure assurance qualite ;Industrie agroalimentaire ;35000;NON;NON;NON;OUI;1;5;5;4;5
10/01/2020 17:17;Homme;1882454961231850    ;2018;Initiale;MEA;Activite;Prive;CDI;Etranger;;Bresil;12;ACTIA;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Application Engineer;Industrie automobile, aeronautique, navale, ferroviaire;18000;NON;OUI;NON;OUI;4;5;3;5;5
10/01/2020 17:25;Homme;1876391546313510    ;2019;Initiale;MAT;Activite;Prive;CDI;France;ile-de-France;;1;FarevaCare;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Chef de Projet Packaging;Recherche-developpement scientifique;33000;NON;NON;NON;OUI;1;5;3;4;2
10/01/2020 18:01;Homme;1798760227709390    ;2018;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;16;SCIRPE;10_19;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;39400;NON;NON;NON;OUI;4;5;4;2;4
12/01/2020 20:35;Femme;1783483879051640    ;2017;Professionalisation;GBA;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;28;FIRMENICH;5000_;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Natural Extracts Developer;Industrie chimique;41000;NON;NON;NON;OUI;5;3;5;5;3
15/01/2020 20:19;Homme;1794190811735260    ;2018;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;23;Egis eau ;5000_;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur charge d'etudes ;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;35000;NON;NON;OUI;OUI;5;5;4;5;5
19/01/2020 12:50;Femme;1789086561411020    ;2017;Apprentissage;SE;Activite;Prive;CDI;France;ile-de-France;;31;MBDA ;5000_;Essais;Ingenieur essais validation fonctionnelle ;Industrie automobile, aeronautique, navale, ferroviaire;45000;NON;OUI;NON;OUI;4;4;3;3;1
20/01/2020 17:52;Homme;1788410788041650    ;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;10;GAXIEU;50_249;Maitrise d'oeuvre;Conducteur de travaux;Construction, BTP;34000;NON;OUI;NON;OUI;5;5;4;5;5
20/01/2020 17:44;Femme;1883100619099510    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;4;Setec hydratec;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur attache d'etudes;Autres secteurs ;20640;NON;NON;NON;NON;4;5;3;4;1
20/01/2020 18:32;Femme;1767833231783100    ;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;26;EDF;5000_;Production - Exploitation ;INGENIEUR GENIE CIVIL;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);50000;NON;OUI;NON;OUI;4;5;4;4;3
20/01/2020 20:37;Femme;1783292875420920    ;2019;Apprentissage;EGC;Activite;Prive;CDD;France;Occitanie;;4;SERI;20_49;Etudes - Conseil et expertise (autre qu'informatique);Ingenieure hydraulique;Construction, BTP;27600;NON;NON;NON;OUI;2;1;5;2;4
20/01/2020 22:18;Homme;1788410836775260    ;2017;Initiale;MI;Activite;Public;Titulaire de la fonction publique;France;ile-de-France;;16;Education nationale;5000_;Enseignement - Formation ;;Enseignement, recherche;;NON;NON;NON;NON;4;3;2;4;1
20/01/2020 22:26;Femme;1857545765882860    ;2017;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;2;Cnes;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur operation satellite;Industrie automobile, aeronautique, navale, ferroviaire;40000;NON;NON;NON;NON;5;5;5;4;5
20/01/2020 22:47;Homme;1783101039574690    ;2018;Apprentissage;EGC;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;14;Sncf reseau ;250_4999;MOE ETUDE;Ingenieur hydraulique;Industrie automobile, aeronautique, navale, ferroviaire;37408;OUI;NON;NON;NON;4;5;2;4;2
20/01/2020 23:13;Homme;1789312834937740    ;2018;Initiale;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;2;Institut de soudure industrie;250_4999;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Charge d'affaire E3C (Expertise, Conseils, Conception, Calculs);Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;35000;NON;NON;NON;OUI;4;5;4;3;5
20/01/2020 23:05;Homme;1789425835894650    ;2018;Initiale;MI;Activite;Prive;CDD;Etranger;;Slovaquie;24;SHARK AERO;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);;Industrie automobile, aeronautique, navale, ferroviaire;20400;NON;NON;NON;OUI;5;5;4;5;2
20/01/2020 23:57;Homme;1776844335602450    ;2019;Initiale;MI;Activite;Prive;CDD;France;Occitanie;;12;Entrepose contracting ;50_249;Controle de projet;Ingenieur Project Control ;Construction, BTP;37000;OUI;NON;NON;OUI;;4;4;3;4
21/01/2020 01:19;Homme;1794484607320230    ;2018;Apprentissage;SE;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;4;STMicroelectronics;5000_;Marketing;Product Marketing Engineer;Autres activites specialisees, scientifiques et techniques;40000;NON;OUI;NON;OUI;5;5;4;5;5
21/01/2020 06:48;Homme;1788523094979770    ;2019;Initiale;MI;Sans activite ;;;;;;;;;;;;;;;;;;;;;
21/01/2020 07:07;Homme;1788522987504360    ;2019;Professionalisation;MI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;Zimmer Biomet;50_249;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur Developpement Produit ;Recherche-developpement scientifique;33000;NON;NON;NON;OUI;5;4;4;3;3
21/01/2020 07:27;Homme;1768183587449460    ;2019;Initiale;MI;Activite;Prive;CDD;France;Nouvelle-Aquitaine;;5;ArianeGroup ;5000_;Methodes, controle de production, maintenance;Methodiste DFC;Industrie automobile, aeronautique, navale, ferroviaire;34800;NON;NON;NON;NON;4;5;4;3;4
21/01/2020 07:38;Homme;1782981677786420    ;2018;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 08:12;Homme;1783292944879190    ;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 08:39;Femme;1775261297609710    ;2017;Professionalisation;MI;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;20;ENGIE Solutions ;5000_;Methodes, controle de production, maintenance;Ingenieur Maintenance;Energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne);35660;NON;NON;NON;OUI;3;4;2;2;5
21/01/2020 09:14;Homme;1793841853377000    ;2019;Initiale;MI;Activite;Prive;CTT;France;Occitanie;;3;Diagdev;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Ingenieur conception mecanique;Industrie pharmaceutique;36000;NON;OUI;NON;OUI;4;5;4;3;4
21/01/2020 09:51;Homme;1782333524403100    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;SADE;5000_;Production - Exploitation ;INGENIEUR TRAVAUX;Construction, BTP;33000;OUI;OUI;OUI;OUI;1;5;3;5;5
21/01/2020 09:55;Homme;1783483747630930    ;2018;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 09:54;Femme;1776166914449430    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;3;;50_249;Production - Exploitation ;Ingenieure Technique;Industrie chimique;;NON;OUI;NON;OUI;5;4;4;5;5
21/01/2020 10:08;Homme;1906657240786900    ;2018;Apprentissage;EGC;Volontariat;;;;;;;;;;;;;;;;;;;;;
21/01/2020 10:05;Homme;1782332211989640    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;3;Aptiskills;250_4999;Maitrise d'ouvrage ;Assistant Maitrise d'ouvrage;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;34000;NON;OUI;NON;OUI;4;4;4;4;3
21/01/2020 10:47;Homme;1782921154332610    ;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
21/01/2020 11:02;Homme;1783101170208130    ;2018;Initiale;MI;Activite;Prive;CDD;France;Auvergne-Rhone-Alpes;;4;THALES AVS;5000_;Service Offres et Projets;Hardware Engineering Manager Junior;Industrie automobile, aeronautique, navale, ferroviaire;40000;OUI;OUI;OUI;OUI;5;5;5;5;3
21/01/2020 14:30;Homme;1798487317038550    ;2017;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;36;CGI France (Montpellier);5000_;Etudes et developpement en systemes d'information ;Expert Technique Junior ;Activites informatiques et services d'information (TIC services);36000;NON;NON;NON;OUI;4;5;3;5;4
21/01/2020 14:02;Homme;1775485178515470    ;2018;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;16;toHero;10_19;Etudes et developpement en systemes d'information ;Ingenieur etude et developpement;Activites informatiques et services d'information (TIC services);32500;NON;NON;NON;OUI;2;4;2;2;4
21/01/2020 12:19;Homme;1889201167052750    ;2018;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;17;Cellance;10_19;Etudes et developpement en systemes d'information ;Developpeur;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;;OUI;NON;OUI;NON;4;5;2;5;4
21/01/2020 12:08;Homme;1867641142480330    ;2018;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;14;PriceComparator;_10;Informatique industrielle et technique ;Developpeur Front End;Activites informatiques et services d'information (TIC services);32500;NON;NON;NON;OUI;5;5;4;5;3
21/01/2020 12:26;Homme;1882427795866150    ;2017;Initiale;MI;Activite;Prive;CDI;France;Provence-Alpes-Cote d'Azur;;30;Abylsen;50_249;Commercial(e) (dont ingenieur(e) d'affaire) ;Manager;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;50000;OUI;OUI;OUI;NON;5;5;5;5;5
21/01/2020 13:45;Homme;1789078793291240    ;2018;Initiale;IG;En creation d'entreprise /reprise d'entreprise;;;France;Occitanie;;9;Futurum Vitae;_10;Production - Exploitation ;President / Co-fondateur;Activites informatiques et services d'information (TIC services);;NON;NON;NON;OUI;5;5;1;5;5
21/01/2020 12:53;Homme;1889582942000510    ;2018;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;18;Solvay Energy Services;5000_;Etudes et developpement en systemes d'information ;Ingenieur informatique;Activites financieres et d'assurance;44000;NON;NON;NON;OUI;4;5;2;5;5
21/01/2020 14:56;Femme;1775956035087940    ;2019;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;5;KPMG;5000_;Audit ;Consultant en risques informatiques;Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques;34580;NON;NON;NON;OUI;3;3;3;4;5
21/01/2020 14:03;Homme;1788746969269860    ;2019;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;5;;20_49;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);;Recherche-developpement scientifique;30000;NON;NON;NON;OUI;;;;;
21/01/2020 16:30;Femme;1788414700944440    ;2017;Initiale;GBA;Activite;Prive;CDD;France;Occitanie;;8;Cereco;50_249;Production - Exploitation ;Collaboratrice a la direction technique;Industrie agroalimentaire ;27000;OUI;NON;OUI;OUI;3;3;2;4;5
21/01/2020 18:24;Homme;1894539524659250    ;2019;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;1;Tubesca Comabi (Ekkiden) ;250_4999;Etudes - Conseil et expertise (autre qu'informatique);Concepteur mecanique ;Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements;30000;NON;NON;NON;NON;4;5;2;4;5
21/01/2020 19:19;Homme;1783429148215880    ;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;6;CABINET GAXIEU;50_249;TRAVAUX;INGENIEUR CONDUCTEUR TRAVAUX;Construction, BTP;36000;NON;OUI;NON;OUI;4;5;4;5;4
21/01/2020 19:44;Femme;1794038680873930    ;2017;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;27;Ag2r ;5000_;Etudes et developpement en systemes d'information ;Conceptrice developpeuse;Activites financieres et d'assurance;40000;NON;NON;NON;NON;4;5;4;4;4
21/01/2020 20:23;Homme;1782327060256290    ;2018;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;16;Euovia;5000_;Construction;Ingenieur travaux;Construction, BTP;42000;OUI;OUI;OUI;OUI;4;5;5;4;5
22/01/2020 00:09;Homme;1775426942739380    ;2019;Initiale;IG;Activite;Prive;CDI;Etranger;;Royaume-Uni;5;Vauban Technologies Limited;10_19;Informatique industrielle et technique ;Responsable du pole technique;Activites financieres et d'assurance;61000;OUI;NON;OUI;OUI;5;5;5;5;5
22/01/2020 09:01;Homme;1788742523348860    ;2017;Initiale;IG;Activite;Prive;CDI;France;Occitanie;;29;CGI;5000_;Etudes et developpement en systemes d'information ;Ingenieur en technologie de l'information - Analyste;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;32600;NON;NON;NON;NON;4;3;3;4;4
22/01/2020 09:32;Homme;1783551724896420    ;2018;Initiale;MAT;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;10;Unibail rodamco westfield;250_4999;Direction generale ;Responsable maintenance et service ; Activites immobilieres;38000;OUI;OUI;OUI;OUI;4;4;4;5;5
22/01/2020 10:21;Homme;1766809397136680    ;2018;Professionalisation;STE;Activite;Prive;CDI;Etranger;;Arabie Saoudite;1;SAUR;5000_;Production - Exploitation ;Hydraulic Engineer;Production et distribution d'eau assainissement, gestion des dechets et depollution;52169;OUI;OUI;OUI;OUI;5;5;4;5;2
22/01/2020 10:19;Femme;1776629965327550    ;2017;Initiale;STE;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;30;Realites Environnement;20_49;Etudes - Conseil et expertise (autre qu'informatique);Charge d'affaire ;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;29000;OUI;OUI;OUI;NON;5;5;3;4;4
22/01/2020 10:16;Femme;1776091970486140    ;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;26;GAXIEU;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Construction, BTP;26400;NON;NON;NON;NON;3;4;1;2;5
22/01/2020 10:25;Femme;1776106879687060    ;2019;Professionalisation;STE;These;;;;;;;;;;;;;;;;;;;;;
22/01/2020 10:48;Femme;1798575367830360    ;2017;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;21;SUEZ Eau France;5000_;Assistance technique;Ingenieur Hydraulique et Environnement ;Production et distribution d'eau assainissement, gestion des dechets et depollution;40000;NON;NON;NON;OUI;3;5;4;4;3
22/01/2020 11:46;Homme;1899265678708010    ;2018;Initiale;STE;Activite;Prive;CDD;France;Provence-Alpes-Cote d'Azur;;17;CEREG;50_249;;Ingenieur charge de projet;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;28000;OUI;OUI;OUI;NON;5;5;3;4;5
22/01/2020 12:51;Homme;1789139007748540    ;2018;Professionalisation;STE;Activite;Prive;CDI;France;Nouvelle-Aquitaine;;10;Bee Engineering;250_4999;Production - Exploitation ;Ingenieur consultant specialise dans le traitement des eaux;Autres secteurs ;30200;NON;NON;NON;OUI;3;4;5;4;4
22/01/2020 13:41;Femme;1794332471066140    ;2019;Initiale;STE;Activite;Prive;CDD;France;Occitanie;;5;Gaxieu Ingenierie;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur d'etudes;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;28000;NON;NON;NON;OUI;3;3;2;4;4
22/01/2020 13:37;Homme;1788577873211720    ;2018;Initiale;STE;Activite;Prive;CDI;France;Occitanie;;8;Ceneau;10_19;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur hydraulique urbaine;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;;OUI;OUI;OUI;OUI;4;5;3;5;5
22/01/2020 13:51;Homme;1813820724604160    ;2019;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
22/01/2020 14:40;Femme;1788971386150700    ;2018;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
22/01/2020 14:58;Homme;1794484708840340    ;2017;Initiale;IG;Activite;Prive;CDI;France;ile-de-France;;0;Aubay;5000_;Etudes et developpement en systemes d'information ;Developpeur front;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;42000;NON;NON;NON;NON;3;;4;;
22/01/2020 16:45;Homme;1783551915744310    ;2019;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;3;Spie batignolles Valerian;250_4999;Production - Exploitation ;Ingenieur methodes travaux;Construction, BTP;37000;OUI;OUI;OUI;OUI;4;5;3;3;5
22/01/2020 17:15;Homme;1783422659958510    ;2017;Apprentissage;EGC;Activite;Prive;CDI;France;Occitanie;;6;CEREG Montpellier;50_249;Etudes - Conseil et expertise (autre qu'informatique);Ingenieur charge de projet;Societes de conseil ou d'ingenieurie, bureaux d'etudes independants;31000;OUI;NON;NON;OUI;3;5;2;3;3
22/01/2020 17:52;Femme;1783100980576070    ;2019;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
22/01/2020 18:55;Femme;1789198813591800    ;2019;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;4;solutec;250_4999;Exploitation / maintenance informatique ;ingenieur etudes et developpement;Activites informatiques et services d'information (TIC services);35000;NON;NON;NON;NON;3;5;2;4;5
22/01/2020 19:50;Homme;1767189979904520    ;2019;Initiale;IG;Activite;Prive;CDI;France;Auvergne-Rhone-Alpes;;0;SWORD;250_4999;Informatique industrielle et technique ;;Activites informatiques et services d'information (TIC services);31200;NON;NON;NON;NON;4;4;3;4;2
22/01/2020 19:11;Femme;1776242025600950    ;2019;Initiale;MI;Activite;Prive;CDI;France;Occitanie;;3;T.ZIC;10_19;Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique);Chef de projet R&D;Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...);31870;;;OUI;OUI;4;4;;3;
