Date;identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
17/04/2018 11:25;1798891450394960;Homme;2015;Apprentissage;MSI;Activite;Prive;CDI;A l'étranger;;Nouvelle Zélande ;24;Miller Design;De 50 à 249 salarié(e)s ;Gestion de Projet ;Chef de Project ;Construction, BTP;;OUI;OUI;OUI;OUI;4;4;4;5;5
17/04/2018 12:29;1768367439862310;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;12;Umanis;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Consultant;Activités informatiques et services d'information (TIC services);;NON;NON;OUI;OUI;4;5;4;5;5
17/04/2018 14:08;1788692356771020;Homme;2016;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
17/04/2018 16:34;1857534012945670;Homme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;30;Amaco;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur chercheur;Enseignement, recherche;25000;NON;NON;NON;OUI;5;5;3;4;3
17/04/2018 17:07;1788417076985850;Homme;2015;Initiale;MSI;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;7;;De 20 à 49 salarié(e)s ;;;Industrie agroalimentaire ;;;;;;;;;;
17/04/2018 20:45;1768367529836290;Homme;2016;Apprentissage;MSI;Activite;Prive;Autre;En France;Occitanie;;2;;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur en conception;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;;NON;OUI;NON;OUI;4;5;3;5;5
17/04/2018 22:29;1783551733103470;Homme;2016;Initiale;MAT;Activite;Prive;CTT;En France;Normandie;;13;Orano Projets;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Etudes Matériaux;Autres activités spécialisées, scientifiques et techniques;32760;NON;NON;NON;NON;5;5;3;4;5
18/04/2018 01:40;1798529028392690;Homme;2016;Apprentissage;MSI;Activite;Prive;CDI;En France;Pays de la Loire;;19;;5 000 salarié(e)s ou plus;;;Construction, BTP;;;;;;4;;;;
18/04/2018 18:03;1875872396245450;Femme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;11;;250 à  4 999 salarié(e)s ;;;Sociétés de conseil, bureaux d'études;;;;;;4;;;;
18/04/2018 21:01;1783100983094780;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Hauts-de-France;;12;FINDUS France ;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Assistant product development manager;Industrie agroalimentaire ;35000;NON;NON;NON;OUI;5;4;4;5;3
19/04/2018 13:36;1789139235822350;Homme;2016;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
20/04/2018 17:01;21334118811;Femme;2017;Initiale;MI;Activite;Prive;CDI;En France;Bretagne;;7;Assystem Technologies;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur Système;Industrie automobile, aéronautique, navale, ferroviaire;33000;NON;NON;NON;NON;4;5;4;3;4
23/04/2018 11:19;1783297913799080;Homme;2015;Initiale;MEA;Activite;Prive;CDI;En France;Occitanie;;20;Hella;De 50 à 249 salarié(e)s ;Informatique industrielle et technique ;SW intégrateur;Industrie automobile, aéronautique, navale, ferroviaire;40000;NON;NON;NON;OUI;5;5;5;5;5
23/04/2018 11:06;1782336188924400;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;19;Next Decision;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur Décisionnel;Sociétés de conseil, bureaux d'études;36000;NON;NON;NON;OUI;4;5;3;4;5
24/04/2018 11:01;1767188224335030;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;16;;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Télécommunications;33000;NON;NON;NON;NON;3;;;;
24/04/2018 11:34;1783551787687820;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Occitanie;;1;AKKA Technologies;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur Matériaux composite, support de production;Industrie automobile, aéronautique, navale, ferroviaire;31000;NON;NON;NON;OUI;5;5;4;4;3
24/04/2018 12:03;1789201479500860;Homme;2016;Professionalisation;MEA;Activite;Prive;CDI;En France;Île-de-France;;11;Renault;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Leader ingénierie électronique ;Industrie automobile, aéronautique, navale, ferroviaire;;OUI;OUI;OUI;OUI;4;5;4;5;3
26/04/2018 07:56;1788459979017060;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;19;Viveris;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingenieur Linux Embarqué;Activités informatiques et services d'information (TIC services);;NON;NON;NON;NON;4;2;4;3;4
27/04/2018 11:38;1775951507953250;Homme;2016;Professionalisation;IG;Activite;Prive;CDI;En France;Occitanie;;20;Zendesk;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Software Engineer;Activités informatiques et services d'information (TIC services);44000;NON;NON;NON;NON;5;5;5;5;5
27/04/2018 12:13;1775408658415940;Femme;2017;Initiale;GBA;Activite;Public;CDD;En France;Auvergne-Rhône-Alpes;;4;Service Hygiène et Sécurité - Pôle Prévention des Risques  - Université Claude Bernard Lyon 1;De 10 à 19 salarié(e)s ;Pôle Prévention des Risques;Assistant ingénieur de recherche et formation;Autres secteurs ;21540;NON;OUI;NON;OUI;4;5;2;5;5
27/04/2018 13:54;1794929186772720;Homme;2016;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;18;SQUALI;De 10 à 19 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);chargé d'affaires;Sociétés de conseil, bureaux d'études;23600;NON;NON;NON;NON;4;4;3;4;5
27/04/2018 12:19;1882745436433210;Femme;2015;Professionalisation;GBA;Activite;Prive;CDI;En France;Occitanie;;1;Biofaq Laboratoires;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Chargée d'affaires;Autres secteurs ;35000;NON;OUI;NON;OUI;4;3;3;5;5
27/04/2018 12:51;1788522982414110;Homme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Grand Est;;7;CPK Strasbourg Production;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable d'équipe;Industrie agroalimentaire ;46680;OUI;NON;OUI;NON;4;4;4;2;3
27/04/2018 13:23;1776166837635090;Femme;2016;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
27/04/2018 18:35;1794185699977450;Femme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Occitanie;;31;Altran;5 000 salarié(e)s ou plus;Assistance technique;Business operational support for material and processes;Sociétés de conseil, bureaux d'études;32000;NON;NON;OUI;OUI;5;5;2;5;5
27/04/2018 19:13;1883492706929090;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Bretagne;;12;Kermené;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;;Industrie agroalimentaire ;24900;NON;NON;NON;NON;3;5;3;3;3
27/04/2018 22:34;1788742416961310;Homme;2016;Initiale;MAT;Activite;Prive;CDI;En France;Île-de-France;;1;AKKA Technologies;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur essais;Sociétés de conseil, bureaux d'études;34340;NON;NON;NON;NON;5;5;4;3;3
28/04/2018 02:31;1783101100420100;Femme;2016;Initiale;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;
28/04/2018 09:53;1783100843364390;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Bretagne;;10;Kermene;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable de production;Industrie agroalimentaire ;43000;OUI;;OUI;OUI;3;3;3;5;2
28/04/2018 13:55;1782333510091950;Femme;2017;Apprentissage;EGC;Activite;Prive;CDI;En France;Île-de-France;;8;Sogea île de France ;250 à  4 999 salarié(e)s ;Conduite de travaux ;Ingénieure travaux ;Construction, BTP;37550;OUI;OUI;OUI;OUI;5;5;5;5;3
28/04/2018 15:41;1782917292321620;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;11;ALTEN SA;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur études;Industrie automobile, aéronautique, navale, ferroviaire;30000;NON;NON;NON;NON;4;4;5;3;5
28/04/2018 14:56;1783101106098510;Homme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;14;Hexcel Fibers;5 000 salarié(e)s ou plus;Production - Exploitation ;Responsable d'équipe de production;Industrie chimique;48000;OUI;NON;OUI;NON;4;3;4;4;2
28/04/2018 19:14;1783429267111760;Homme;2017;Apprentissage;MAT;These;;;;;;;;;;;;;;;;;;;;;
28/04/2018 23:22;1783165011404310;Femme;2016;Initiale;MAT;Activite;Prive;CDI;En France;;;6;;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);;Activités financières et d'assurance;;NON;OUI;OUI;OUI;3;5;3;4;2
29/04/2018 12:41;1868316565710660;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;1;OR System;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur en développement web et mobile;Industrie des technologies de l'Information et de la Communication (TIC);34000;NON;NON;NON;NON;1;4;3;4;5
29/04/2018 13:12;1782326986593200;Homme;2015;Initiale;MAT;Activite;Prive;Contrat local;A l'étranger;;Chine;24;Bassetti China ;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Technical sales manager;Activités informatiques et services d'information (TIC services);35000;OUI;NON;OUI;OUI;4;5;3;5;5
29/04/2018 18:18;1803128595870800;Homme;2016;Initiale;GBA;Activite;Prive;CDD;En France;Réunion;;16;Evollys production;De 50 à 249 salarié(e)s ;Production - Exploitation ;Responsable conditionnement et expédition;Industrie agroalimentaire ;22500;OUI;OUI;OUI;NON;5;5;3;5;5
29/04/2018 19:16;1776109662930170;Femme;2016;Professionalisation;IG;Activite;Prive;CDI;En France;Occitanie;;20;Sopra Steria ;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Responsable technique ;Activités informatiques et services d'information (TIC services);;OUI;NON;OUI;NON;4;5;3;5;5
30/04/2018 18:50;1776106803648430;Femme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Grand Est;;12;Integer (anciennement Greatbatch Medical);250 à  4 999 salarié(e)s ;Industrialisation;Chef de projet industrialisation;Autres secteurs ;40000;NON;OUI;OUI;OUI;3;3;4;3;1
30/04/2018 19:14;1776091591635030;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;En France;Île-de-France;;1;Danone Research;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Nutrition Project Manager;Industrie agroalimentaire ;39000;NON;OUI;NON;OUI;5;5;5;5;3
01/05/2018 18:19;1789201090810250;Homme;2016;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;18;CAPGEMINI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant AMOA;Activités informatiques et services d'information (TIC services);;NON;NON;NON;NON;5;5;4;4;4
01/05/2018 19:40;1783101043342780;Homme;2016;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;15;Becton Dickinson;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Industrie pharmaceutique;39000;NON;NON;NON;OUI;4;5;4;4;4
01/05/2018 22:45;1810646176443910;Homme;2015;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;12;Capgemini;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant fonctionnel;Activités informatiques et services d'information (TIC services);40000;NON;NON;NON;OUI;4;4;4;4;4
02/05/2018 09:50;1788640429004420;Homme;2016;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;2;Alispharm;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Industrie pharmaceutique;41600;OUI;NON;NON;OUI;4;5;4;5;5
03/05/2018 09:29;1782917364938230;Homme;2015;Initiale;MAT;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;26;Adhetec;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet R&D;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques;42000;NON;NON;NON;OUI;4;4;3;4;4
03/05/2018 12:30;1783164955007280;Homme;2015;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;32;Teads;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Software Engineer;Industrie des technologies de l'Information et de la Communication (TIC);;NON;NON;NON;OUI;4;5;4;5;4
03/05/2018 21:21;1788922249509080;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Bretagne;;6;Societe laitiere de l'Hermitage;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingenieur production;Industrie agroalimentaire ;36150;OUI;NON;OUI;NON;3;3;3;4;4
03/05/2018 22:18;1788405221950260;Femme;2015;Professionalisation;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;31;Keyrus;250 à  4 999 salarié(e)s ;Consultant decisionnel;Consultante decisionnel;Industrie des technologies de l'Information et de la Communication (TIC);34000;NON;NON;NON;NON;5;5;4;4;4
04/05/2018 11:10;1782336187620510;Homme;2015;Initiale;MAT;Activite;Prive;CDI;;;;;;;;;;;;;;;;;;;
04/05/2018 16:01;1789139123747760;Homme;2016;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;8;S.I.T.E.S;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur Génie Civil;Construction, BTP;32050;OUI;NON;OUI;OUI;3;5;4;3;3
07/05/2018 10:17;1767473061846770;Homme;2015;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;32;Capgemini;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur logiciel;Activités financières et d'assurance;33000;OUI;NON;OUI;NON;1;5;3;4;5
07/05/2018 13:45;1788410671231800;Homme;2015;Initiale;MI;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;18;Ad-Venta; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur développement produits;Sociétés de conseil, bureaux d'études;35000;NON;OUI;NON;OUI;5;5;4;4;5
08/05/2018 11:59;1789472400623880;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
08/05/2018 12:16;1776091817677840;Femme;2016;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;
08/05/2018 13:53;1776626309975250;Femme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
08/05/2018 20:07;1793990129761240;Homme;2017;Apprentissage;SE;Activite;Prive;CDI;En France;Occitanie;;6;CTP Constructeur;De 20 à 49 salarié(e)s ;Informatique industrielle et technique ;Automaticien ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;32400;OUI;OUI;OUI;OUI;5;5;4;5;4
08/05/2018 22:44;1776245031282240;Femme;2016;Initiale;STE;Activite;Prive;CDI;A l'étranger;;Royaume-Uni;26;JBA Consulting;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Assistant Engineer;Sociétés de conseil, bureaux d'études;20500;NON;NON;NON;NON;4;4;4;3;3
08/05/2018 22:18;1768459845002980;Femme;2017;Professionalisation;IG;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;5;Abylsen;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;consultante informatique;Activités informatiques et services d'information (TIC services);27000;NON;NON;NON;NON;4;5;3;3;5
10/05/2018 20:00;1788516703227880;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
10/05/2018 20:50;1883036490563720;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;12;Andros SNC;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieur process ;Industrie agroalimentaire ;35000;NON;NON;NON;OUI;4;5;4;4;1
10/05/2018 21:02;1794339396701390;Homme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;1;Aptiskills;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur consultant;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;31000;OUI;OUI;OUI;OUI;4;5;3;4;5
10/05/2018 20:54;1767911679881990;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
10/05/2018 22:21;1782910794654010;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;26;Cémoi ;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable Qualité Système;Industrie agroalimentaire ;35000;OUI;OUI;NON;NON;4;4;3;4;4
10/05/2018 22:09;1775265351563430;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;24;;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;;Industrie agroalimentaire ;;OUI;NON;NON;OUI;4;5;4;5;3
10/05/2018 22:19;1782336125707060;Homme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Île-de-France;;1;EUROSPECHIM; Moins de 10 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur technico commercial;Industrie agroalimentaire ;39000;NON;OUI;NON;OUI;4;5;4;5;4
10/05/2018 22:23;1783101036883390;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Centre-Val de Loire;;12;Novandie;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d'équipe production ;Industrie agroalimentaire ;;OUI;NON;OUI;NON;3;4;3;3;2
10/05/2018 22:20;1775265358395310;Femme;2015;Apprentissage;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;20;DMI; Moins de 10 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable QHSE;Industrie agroalimentaire ;33000;OUI;OUI;OUI;OUI;5;5;4;5;5
10/05/2018 22:16;1789196467740810;Homme;2016;Initiale;GBA;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
10/05/2018 22:38;1782921228983150;Homme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
10/05/2018 22:56;1794041630503410;Homme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;14;Sudcosmetics;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur Méthode industrialisation;Industrie chimique;33000;NON;NON;NON;NON;2;2;4;2;4
11/05/2018 08:06;1788520719154830;Homme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Normandie;;29;Cargill ;250 à  4 999 salarié(e)s ;Amélioration Continue ;Process improvement engineer;Industrie chimique;46000;NON;NON;NON;OUI;5;5;5;5;3
11/05/2018 08:17;1783101038165470;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Île-de-France;;11;Duc;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable Qualité et R&D;Industrie agroalimentaire ;36000;OUI;NON;NON;OUI;4;3;1;5;2
11/05/2018 08:48;1982874436811090;Homme;2016;Initiale;GBA;Activite;Prive;CTT;En France;Auvergne-Rhône-Alpes;;13;Candia;5 000 salarié(e)s ou plus;Achats, approvisionnements, logistique ;Ingénieur Chargé de Projet Supply Chain;Industrie agroalimentaire ;30000;NON;NON;NON;OUI;4;5;3;3;5
11/05/2018 08:23;1883297978191050;Homme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Pays de la Loire;;2;Charles Christ;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef de projet R&D;Industrie agroalimentaire ;;NON;NON;NON;OUI;;;;;
11/05/2018 09:44;1759195423053240;Femme;2015;Initiale;GBA;Activite;Prive;Contrat local;A l'étranger;;Afrique du Sud;12;Tata Consultancy Services;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant IT;Activités informatiques et services d'information (TIC services);14400;NON;NON;NON;OUI;3;4;2;4;5
11/05/2018 09:09;1893834896413630;Femme;2015;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
13/05/2018 17:06;1794283011443330;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;1;Olives & Co;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargée de projets R&D groupe Olives&Co;Industrie agroalimentaire ;36000;OUI;NON;NON;OUI;5;5;4;5;5
11/05/2018 16:20;1789364896782840;Femme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
11/05/2018 17:20;1782921089373600;Homme;2015;Initiale;STE;These;;;;;;;;;;;;;;;;;;;;;
11/05/2018 18:36;1794680919609480;Homme;2016;Initiale;GBA;Activite;Prive;CDI;En France;;;;;De 50 à 249 salarié(e)s ;;;Industrie pharmaceutique;;;;;;;;;;
11/05/2018 20:55;1783429272817870;Homme;2015;Professionalisation;GBA;Activite;Prive;CDI;En France;Occitanie;;24;Perrier;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable équipe de production ;Industrie agroalimentaire ;45000;OUI;OUI;OUI;OUI;4;5;4;5;5
11/05/2018 21:25;1794681459593540;Femme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Bourgogne-Franche-Comté;;8;Eckes Granini France ;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Assistante chef de projet R&D;Industrie agroalimentaire ;22200;NON;NON;NON;OUI;4;4;2;4;3
12/05/2018 13:06;1767833330154230;Homme;2016;Professionalisation;GBA;Activite;Prive;CDD;En France;Occitanie;;1;Brasserie d'olt; Moins de 10 salarié(e)s ;Production - Exploitation ;Ouvrier;Industrie agroalimentaire ;;NON;NON;NON;NON;3;5;3;4;3
12/05/2018 18:52;1888881489207040;Homme;2015;Initiale;STE;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;32;CABINET MERLIN;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'affaires;Sociétés de conseil, bureaux d'études;34500;NON;OUI;NON;OUI;3;3;2;5;3
13/05/2018 05:42;1798487223863940;Homme;2016;Initiale;GBA;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
13/05/2018 16:57;1788416963560000;Homme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;4;Salaisons Henri Raffin;De 50 à 249 salarié(e)s ;Production - Exploitation ;Planificateur/Ordonnanceur de production;Industrie agroalimentaire ;30000;OUI;NON;NON;OUI;4;5;2;4;4
13/05/2018 20:17;1802847679906210;Femme;2016;Initiale;STE;Activite;Prive;VIE;A l'étranger;;Etats Unis;12;Orège;De 20 à 49 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingenieur Process ;Autres secteurs ;32000;OUI;NON;OUI;OUI;5;5;4;4;5
13/05/2018 19:50;1882337756552340;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Réunion;;21;GROUPEMENT D'EMPLOYEURS AGRICOLES;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Assistante qualité hygiène environnement;Industrie agroalimentaire ;29718;NON;NON;NON;NON;3;5;;3;4
14/05/2018 11:24;1783036847404770;Femme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;24;Elis;5 000 salarié(e)s ou plus;Production - Exploitation ;Adjoint responsable de production ;Hébergement et restauration;36960;OUI;OUI;OUI;OUI;4;4;3;4;4
14/05/2018 15:16;1788413221511120;Homme;2017;Professionalisation;GBA;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;8;Les ateliers du goût ;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d'atelier ;Industrie agroalimentaire ;28000;OUI;NON;OUI;NON;3;4;2;5;4
14/05/2018 23:16;1775263659756940;Femme;2016;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;11;Nestlé Waters supply sud;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Coordinatrice Qualité;Industrie agroalimentaire ;32000;NON;NON;NON;OUI;5;5;4;5;5
15/05/2018 16:21;1782327051181470;Homme;2015;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;31;Naturex;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur chef atelier;Industrie chimique;32500;OUI;NON;OUI;NON;4;5;4;5;5
16/05/2018 18:13;1783165150826200;Homme;2016;Professionalisation;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
17/05/2018 10:18;1799420083152780;Femme;2017;Professionalisation;GBA;Activite;Public;CDI;En France;Occitanie;;8;ministère de l'économie et des finances (DGCCRRF);250 à  4 999 salarié(e)s ;inspecteur;inspecteur de la DGCCRF;Administration d'État, Collectivités territoriales, Hospitalière;;NON;NON;NON;NON;5;5;4;4;4
17/05/2018 15:04;1789083314415180;Homme;2015;Professionalisation;MEA;Activite;Prive;CDI;En France;Centre-Val de Loire;;4;Artemide Architectural;250 à  4 999 salarié(e)s ;Achats, approvisionnements, logistique ;Responsable Supply Chain et montage;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);34000;OUI;NON;OUI;OUI;1;3;3;5;4
17/05/2018 15:07;1788523051990200;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Occitanie;;20;ITK;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur IOT;Industrie agroalimentaire ;32000;NON;NON;NON;OUI;5;5;4;5;5
17/05/2018 15:15;1793841806784840;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;18;Key Infuser; Moins de 10 salarié(e)s ;Informatique industrielle et technique ;Ingénieur recherche et développement ;Autres secteurs ;;NON;NON;NON;NON;4;5;3;4;4
17/05/2018 15:24;1777139253176990;Femme;2017;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;5;Automotive lighting;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur de validation électronique;Industrie automobile, aéronautique, navale, ferroviaire;31000;NON;NON;NON;NON;3;5;2;3;2
17/05/2018 17:05;1788744550434370;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;12;Engie Ineo Systrans;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur Études et Développement;Transports (Services);36000;NON;NON;NON;OUI;1;5;3;4;3
